Town,Year,Property Type,Residential Type,NumSales,MedianSale,AvgSalesRatio
West Haven,2018.0,Three Family,Three Family,29,259125.0,0.6400741071428572
West Haven,2018.0,Two Family,Two Family,69,210987.5,0.6980412295253456
West Haven,2019.0,Condo,Condo,143,95000.0,1.7795403009461541
West Haven,2019.0,Four Family,Four Family,5,363375.0,0.46643333333333337
West Haven,2019.0,Single Family,Single Family,539,189600.0,0.760802957401105
West Haven,2019.0,Three Family,Three Family,28,288500.0,0.8149202306111112
West Haven,2019.0,Two Family,Two Family,66,205250.0,0.7143801470588236
West Haven,2020.0,Condo,Condo,92,109250.0,0.9104489010989012
West Haven,2020.0,Four Family,Four Family,2,335000.0,0.54585
West Haven,2020.0,Single Family,Single Family,395,212000.0,0.7153207594936708
West Haven,2020.0,Three Family,Three Family,24,275250.0,0.6207208333333333
West Haven,2020.0,Two Family,Two Family,47,245000.0,0.7247893617021277
West Haven,2021.0,Residential,Condo,30,157000.0,1.4445588960333333
West Haven,2021.0,Residential,Four Family,2,467500.0,0.5416
West Haven,2021.0,Residential,Single Family,169,262500.0,0.5655061834023669
West Haven,2021.0,Residential,Three Family,9,330000.0,0.6213222222222222
West Haven,2021.0,Residential,Two Family,25,283000.0,0.62488
West Haven,2022.0,Apartments,nan,2,5615000.0,0.37462876700000003
West Haven,2022.0,Residential,Condo,178,149250.0,1.1536802585387322
West Haven,2022.0,Residential,Four Family,2,377000.0,0.72865
West Haven,2022.0,Residential,Single Family,501,282500.0,0.5354597459043653
West Haven,2022.0,Residential,Three Family,37,361250.0,0.5580400000000001
West Haven,2022.0,Residential,Two Family,76,303600.0,0.5700478571428571
West Haven,2023.0,Apartments,nan,5,1000000.0,0.30457999999999996
West Haven,2023.0,Residential,Condo,122,163500.0,1.255982786885246
West Haven,2023.0,Residential,Four Family,1,430000.0,0.4761
West Haven,2023.0,Residential,Single Family,459,300000.0,1.057681045751634
West Haven,2023.0,Residential,Three Family,24,439000.0,0.5185
West Haven,2023.0,Residential,Two Family,50,333050.0,0.48446
West Haven,2024.0,Residential,Condo,70,194000.0,0.4271357142857143
West Haven,2024.0,Residential,Four Family,1,600000.0,0.4697
West Haven,2024.0,Residential,Single Family,304,329125.0,2.004471381578947
West Haven,2024.0,Residential,Three Family,12,392500.0,0.5149750000000001
West Haven,2024.0,Residential,Two Family,44,398000.5,0.4975068181818182
Westbrook,2007.0,Condo,Condo,4,464282.0,0.40592262875
Westbrook,2007.0,Single Family,Single Family,36,262500.0,1.898096116361111
Westbrook,2007.0,Two Family,Two Family,1,360000.0,0.784333333
Westbrook,2008.0,Condo,Condo,2,226000.0,0.599606286
Westbrook,2008.0,Single Family,Single Family,106,327000.0,0.7273569176333333
Westbrook,2008.0,Two Family,Two Family,1,105000.0,1.509333333
Westbrook,2009.0,Condo,Condo,1,435000.0,0.646505747
Westbrook,2009.0,Single Family,Single Family,71,352000.0,0.8609600978450703
Westbrook,2009.0,Three Family,Three Family,1,475000.0,0.868442105
Westbrook,2009.0,Two Family,Two Family,1,377000.0,0.745915119
Westbrook,2010.0,Condo,Condo,7,330000.0,1.0844586132857144
Westbrook,2010.0,Single Family,Single Family,109,297000.0,1.140761495091743
Westbrook,2011.0,Condo,Condo,3,429500.0,0.7241914466666666
Westbrook,2011.0,Single Family,Single Family,74,212500.0,1.4909298533108106
Westbrook,2011.0,Three Family,Three Family,1,300000.0,1.060166667
Westbrook,2011.0,Two Family,Two Family,4,450000.0,0.86680336
Westbrook,2012.0,Condo,Condo,4,367765.0,0.6815307695
Westbrook,2012.0,Single Family,Single Family,27,230000.0,1.4999595385555555
Westbrook,2013.0,Condo,Condo,9,243500.0,0.778177678
Westbrook,2013.0,Single Family,Single Family,124,166822.5,0.5244163344057378
Westbrook,2013.0,Two Family,Two Family,1,442000.0,0.835588235
Westbrook,2014.0,Condo,Condo,6,293750.0,0.6958240223
Westbrook,2014.0,Four Family,Four Family,1,485000.0,1.668907216
Westbrook,2014.0,Single Family,Single Family,105,265975.0,1.1078139309965036
Westbrook,2014.0,Two Family,Two Family,4,168000.0,5.37560372525
Westbrook,2015.0,Condo,Condo,10,303100.0,0.5902362365
Westbrook,2015.0,Single Family,Single Family,140,272500.0,0.8532033788285714
Westbrook,2015.0,Two Family,Two Family,1,237000.0,0.774683544
Westbrook,2016.0,Condo,Condo,7,382000.0,0.7647810995714286
Westbrook,2016.0,Single Family,Single Family,94,241500.0,1.1780097234042552
Westbrook,2016.0,Three Family,Three Family,1,675000.0,0.305718519
Westbrook,2016.0,Two Family,Two Family,1,286000.0,0.642692308
Westbrook,2017.0,Condo,Condo,4,310000.0,0.69965868175
Westbrook,2017.0,Single Family,Single Family,32,230000.0,0.73213691146875
Westbrook,2018.0,Condo,Condo,30,292400.0,0.7334529421851852
Westbrook,2018.0,Single Family,Single Family,126,405000.0,0.764556487338843
Westbrook,2018.0,Two Family,Two Family,7,248500.0,1.080069771
Westbrook,2019.0,Condo,Condo,15,341750.0,0.7043999999999999
Westbrook,2019.0,Single Family,Single Family,127,286450.0,0.8414785798186781
Westbrook,2019.0,Three Family,Three Family,1,445000.0,0.6599
Westbrook,2019.0,Two Family,Two Family,4,305000.0,0.7048043479999999
Westbrook,2020.0,Condo,Condo,10,312400.0,2.51502
Westbrook,2020.0,Four Family,Four Family,1,735000.0,0.6928
Westbrook,2020.0,Residential,Condo,9,369900.0,0.6636000000000001
Westbrook,2020.0,Residential,Single Family,67,350000.0,0.6840510779402985
Westbrook,2020.0,Residential,Two Family,1,350000.0,0.7951
Westbrook,2020.0,Single Family,Single Family,123,310500.0,0.9045382113821139
Westbrook,2020.0,Two Family,Two Family,2,495000.0,0.98125
Westbrook,2021.0,Residential,Condo,7,410000.0,0.7016714285714285
Westbrook,2021.0,Residential,Single Family,133,340000.0,0.7379113538345864
Westbrook,2021.0,Residential,Two Family,4,345000.0,0.5816749999999999
Westbrook,2022.0,Residential,Condo,1,510000.0,0.5535
Westbrook,2022.0,Residential,Single Family,29,401000.0,0.6353758620689655
Westbrook,2023.0,Residential,Condo,8,334500.0,0.67845
Westbrook,2023.0,Residential,Single Family,78,547500.0,0.6190551282051282
Westbrook,2023.0,Residential,Two Family,2,487500.0,0.48615
Westbrook,2024.0,Residential,Condo,4,357500.0,0.4454
Westbrook,2024.0,Residential,Single Family,80,488750.0,0.62752875
Weston,2006.0,Single Family,Single Family,27,896500.0,0.6165113254722222
Weston,2007.0,Single Family,Single Family,186,906250.0,0.6539718183463599
Weston,2008.0,Single Family,Single Family,108,945000.0,0.7272150958240742
Weston,2009.0,Single Family,Single Family,26,855000.0,0.7738620623461538
Weston,2010.0,Single Family,Single Family,139,830000.0,0.87247350223741
Weston,2011.0,Condo,Condo,1,575000.0,0.809217391
Weston,2011.0,Single Family,Single Family,112,769000.0,0.7993231622053572
Weston,2012.0,Single Family,Single Family,141,755000.0,0.8800666862056737
Weston,2013.0,Condo,Condo,2,1037500.0,0.8671004725
Weston,2013.0,Single Family,Single Family,143,763000.0,0.7890753756083916
Weston,2014.0,Single Family,Single Family,34,827500.0,0.7252361527058824
Weston,2015.0,Single Family,Single Family,170,809500.0,0.7390710489
Weston,2016.0,Single Family,Single Family,182,774000.0,0.7688561166098902
Weston,2017.0,Condo,Condo,4,642500.0,0.70810265025
Weston,2017.0,Single Family,Single Family,177,771000.0,0.7871633870508475
Weston,2018.0,Condo,Condo,4,486250.0,0.6610475355000001
Weston,2018.0,Single Family,Single Family,130,687500.0,0.8294072773384615
Weston,2019.0,Single Family,Single Family,41,655000.0,0.8092658536585365
Weston,2020.0,Residential,Single Family,99,880000.0,0.6540133088585859
Weston,2020.0,Single Family,Single Family,208,653500.0,0.708034708737864
Weston,2021.0,Residential,Single Family,289,985000.0,0.6557710736782008
Weston,2022.0,Residential,Condo,1,1215000.0,0.5021
Weston,2022.0,Residential,Single Family,218,1065000.0,0.5502619665264792
Weston,2023.0,Residential,Condo,1,795000.0,0.6475
Weston,2023.0,Residential,Single Family,134,1240000.0,0.5048798507462687
Westport,2004.0,Single Family,Single Family,1,1200000.0,0.724666667
Westport,2006.0,Condo,Condo,5,1147500.0,0.5666240416
Westport,2006.0,Single Family,Single Family,101,1095500.0,0.7077745988849766
Westport,2007.0,Condo,Condo,48,832500.0,0.6432358710555555
Westport,2007.0,Single Family,Single Family,472,1323500.0,0.7206049198381178
Westport,2007.0,Three Family,Three Family,7,418750.0,3.0474853959
Westport,2007.0,Two Family,Two Family,14,872125.0,0.7141210255999999
Westport,2008.0,Condo,Condo,26,787500.0,0.6951893646923076
Westport,2008.0,Single Family,Single Family,337,1087500.0,0.7130077698764881
Westport,2008.0,Three Family,Three Family,1,1210000.0,0.498760331
Westport,2008.0,Two Family,Two Family,8,795000.0,0.943233899625
Westport,2009.0,Condo,Condo,21,690668.0,1.041634643
Westport,2009.0,Single Family,Single Family,289,1035000.0,0.9455554426920415
Westport,2009.0,Two Family,Two Family,2,2100000.0,0.643919783
Westport,2010.0,Condo,Condo,20,694900.0,0.8520305074
Westport,2010.0,Single Family,Single Family,323,1000000.0,1.0027623039349844
Westport,2010.0,Two Family,Two Family,7,910000.0,0.8844565998571429
Westport,2011.0,Condo,Condo,12,559500.0,0.6993892920833332
Westport,2011.0,Single Family,Single Family,65,1030000.0,1.1817259565384617
Westport,2012.0,Condo,Condo,31,635000.0,0.6608395492580645
Westport,2012.0,Single Family,Single Family,451,1125000.0,0.7623172862394679
Westport,2013.0,Condo,Condo,41,630000.0,0.6960078903902439
Westport,2013.0,Single Family,Single Family,575,1183100.0,0.7566289018664796
Westport,2014.0,Condo,Condo,38,784500.0,0.5938156502144928
Westport,2014.0,Single Family,Single Family,509,1129950.0,1.3236833429904205
Westport,2014.0,Two Family,Two Family,2,475000.0,0.8619714285
Westport,2015.0,Condo,Condo,23,690000.0,0.6900986858260869
Westport,2015.0,Single Family,Single Family,383,1175000.0,0.7115685288093995
Westport,2015.0,Two Family,Two Family,2,1220000.0,0.6938683475
Westport,2016.0,Condo,Condo,8,574070.0,0.6433525412500001
Westport,2016.0,Single Family,Single Family,92,1168750.0,1.2286669586956522
Westport,2017.0,Condo,Condo,29,631500.0,0.6862576838275862
Westport,2017.0,Single Family,Single Family,521,1230000.0,0.7859820868291746
Westport,2018.0,Condo,Condo,24,597500.0,0.6817837865869565
Westport,2018.0,Single Family,Single Family,475,1226250.0,0.7805131408124082
Westport,2018.0,Two Family,Two Family,1,1430000.0,0.7864
Westport,2019.0,Condo,Condo,31,565000.0,0.666834863904762
Westport,2019.0,Single Family,Single Family,431,1068625.0,0.8369519494083033
Westport,2019.0,Three Family,Three Family,1,540000.0,0.481296296
Westport,2019.0,Two Family,Two Family,2,652500.0,0.552680216
Westport,2020.0,Condo,Condo,32,600500.0,1.19270625
Westport,2020.0,Single Family,Single Family,517,1255000.0,0.7807950420711974
Westport,2020.0,Two Family,Two Family,3,577500.0,0.9031666666666668
Westport,2021.0,Residential,Condo,16,892750.0,0.6391760893125
Westport,2021.0,Residential,Single Family,133,1470000.0,0.5792402353007519
Westport,2021.0,Residential,Two Family,1,567500.0,0.511013216
Westport,2022.0,Apartments,nan,2,292028.5,0.4986764275
Westport,2022.0,Residential,Condo,33,814000.0,0.5685552078626374
Westport,2022.0,Residential,Single Family,552,1703750.0,0.5288279085570176
Westport,2022.0,Residential,Two Family,4,935998.25,0.5308529817500001
Westport,2023.0,Apartments,nan,1,348846.0,0.4085
Westport,2023.0,Residential,Condo,37,960000.0,0.4261594594594595
Westport,2023.0,Residential,Single Family,398,1789000.0,0.488929648241206
Westport,2023.0,Residential,Three Family,1,600000.0,0.7238
Westport,2024.0,Apartments,nan,2,3855000.0,0.31515
Westport,2024.0,Residential,Condo,52,1397500.0,0.27736923076923076
Westport,2024.0,Residential,Single Family,278,1896134.5,0.47330287769784174
Westport,2024.0,Residential,Two Family,2,1077500.0,0.4746
Wethersfield,2006.0,Condo,Condo,22,140500.0,0.49456837135897436
Wethersfield,2006.0,Single Family,Single Family,104,241200.0,0.6354571812848862
Wethersfield,2006.0,Two Family,Two Family,3,259000.0,0.5140386585
Wethersfield,2007.0,Condo,Condo,62,142850.0,0.4887045557802083
Wethersfield,2007.0,Four Family,Four Family,6,256000.0,0.5591212123333333
Wethersfield,2007.0,Single Family,Single Family,388,250450.0,0.6647638193247423
Wethersfield,2007.0,Three Family,Three Family,1,210000.0,0.877619048
Wethersfield,2007.0,Two Family,Two Family,5,248000.0,0.5279411338333333
Wethersfield,2008.0,Condo,Condo,34,144000.0,0.46797975764705885
Wethersfield,2008.0,Four Family,Four Family,3,270000.0,0.5510331380000001
Wethersfield,2008.0,Single Family,Single Family,260,246980.0,0.7582703677346153
Wethersfield,2008.0,Three Family,Three Family,1,220000.0,0.895454545
Wethersfield,2008.0,Two Family,Two Family,2,246750.0,0.5873192715
Wethersfield,2009.0,Condo,Condo,20,161000.0,0.6290444926500001
Wethersfield,2009.0,Single Family,Single Family,86,229832.0,0.8234802033953489
Wethersfield,2009.0,Two Family,Two Family,3,195000.0,0.9499482
Wethersfield,2010.0,Condo,Condo,36,156700.0,0.7204948543611112
Wethersfield,2010.0,Single Family,Single Family,252,227000.0,0.8252012820119048
Wethersfield,2010.0,Three Family,Three Family,1,300000.0,0.692333333
Wethersfield,2010.0,Two Family,Two Family,6,229250.0,0.7731388858333333
Wethersfield,2011.0,Condo,Condo,36,151600.0,0.7998788991111111
Wethersfield,2011.0,Four Family,Four Family,1,270000.0,0.591851852
Wethersfield,2011.0,Single Family,Single Family,230,259225.0,0.8081635556907895
Wethersfield,2011.0,Two Family,Two Family,6,277000.0,1.2329215793333332
Wethersfield,2012.0,Condo,Condo,45,160000.0,0.8466760842
Wethersfield,2012.0,Four Family,Four Family,1,475000.0,0.584421053
Wethersfield,2012.0,Single Family,Single Family,306,221500.0,0.9497069651568627
Wethersfield,2012.0,Two Family,Two Family,8,235000.0,1.154851771
Wethersfield,2013.0,Condo,Condo,35,140000.0,1.1424297280857143
Wethersfield,2013.0,Four Family,Four Family,1,280000.0,0.570714286
Wethersfield,2013.0,Single Family,Single Family,231,234000.0,0.8615720893419914
Wethersfield,2013.0,Two Family,Two Family,3,245000.0,0.8127003353333334
Wethersfield,2014.0,Condo,Condo,13,108000.0,0.7570662501538461
Wethersfield,2014.0,Single Family,Single Family,82,224000.0,0.8040667120853658
Wethersfield,2015.0,Condo,Condo,54,140750.0,0.7317435898703702
Wethersfield,2015.0,Four Family,Four Family,1,282000.0,0.687943262
Wethersfield,2015.0,Single Family,Single Family,340,226800.0,0.8459978274352941
Wethersfield,2015.0,Three Family,Three Family,1,279000.0,0.644802867
Wethersfield,2015.0,Two Family,Two Family,8,302500.0,0.8294541875
Wethersfield,2016.0,Condo,Condo,51,135250.0,0.69455698355
Wethersfield,2016.0,Single Family,Single Family,422,225000.0,0.8031126152938389
Wethersfield,2016.0,Two Family,Two Family,6,270000.0,0.7628453401666667
Wethersfield,2017.0,Condo,Condo,57,142500.0,0.7680897732807017
Wethersfield,2017.0,Single Family,Single Family,394,237250.0,0.8244653532309645
Wethersfield,2017.0,Two Family,Two Family,13,170000.0,1.547761744923077
Wethersfield,2018.0,Condo,Condo,43,125000.0,0.7839479645348837
Wethersfield,2018.0,Single Family,Single Family,307,230000.0,0.7550679524234528
Wethersfield,2018.0,Two Family,Two Family,8,260450.0,0.706148652625
Wethersfield,2019.0,Condo,Condo,18,129500.0,0.7276262786666666
Wethersfield,2019.0,Single Family,Single Family,111,254000.0,0.7053837752863636
Wethersfield,2019.0,Two Family,Two Family,1,189000.0,0.9452
Wethersfield,2020.0,Apartments,nan,1,5675000.0,0.358572687
Wethersfield,2020.0,Condo,Condo,43,141500.0,0.5850102952619047
Wethersfield,2020.0,Four Family,Four Family,1,275000.0,0.6969
Wethersfield,2020.0,Residential,Condo,16,177500.0,0.6253124999999999
Wethersfield,2020.0,Residential,Single Family,152,261000.0,0.6548774015131579
Wethersfield,2020.0,Residential,Two Family,3,300000.0,0.5982
Wethersfield,2020.0,Single Family,Single Family,327,253000.0,0.6893369420122324
Wethersfield,2020.0,Two Family,Two Family,4,292250.0,0.67245
Wethersfield,2021.0,Apartments,nan,14,311750.0,0.5980126260714286
Wethersfield,2021.0,Residential,Condo,112,198300.0,0.5729049422946428
Wethersfield,2021.0,Residential,Four Family,2,290000.0,0.6616500000000001
Wethersfield,2021.0,Residential,Single Family,488,280000.0,0.6192554974364753
Wethersfield,2021.0,Residential,Three Family,1,400000.0,0.6276
Wethersfield,2021.0,Residential,Two Family,16,320000.0,0.5808425
Wethersfield,2022.0,Apartments,nan,1,18200000.0,0.4108
Wethersfield,2022.0,Residential,Condo,72,189335.0,0.5313803334739244
Wethersfield,2022.0,Residential,Four Family,1,569450.0,0.3454
Wethersfield,2022.0,Residential,Single Family,391,315500.0,0.5673934188878176
Wethersfield,2022.0,Residential,Three Family,2,399500.0,0.52745
Wethersfield,2022.0,Residential,Two Family,4,305000.0,0.63375
Wethersfield,2023.0,Residential,Condo,47,215000.0,0.4628702127659574
Wethersfield,2023.0,Residential,Four Family,1,430000.0,0.5651
Wethersfield,2023.0,Residential,Single Family,289,340000.0,0.578173356401384
Wethersfield,2023.0,Residential,Two Family,9,400000.0,0.40831111111111107
Wethersfield,2024.0,Residential,Condo,33,210000.0,0.7710878787878788
Wethersfield,2024.0,Residential,Single Family,188,357012.5,0.4746718085106383
Wethersfield,2024.0,Residential,Two Family,8,472500.0,0.9292750000000001
Willington,2006.0,Single Family,Single Family,10,258250.0,0.4903566454761905
Willington,2007.0,Condo,Condo,9,177700.0,0.433739245825
Willington,2007.0,Single Family,Single Family,57,231750.0,0.6121390674
Willington,2007.0,Two Family,Two Family,2,226000.0,0.504298898
Willington,2008.0,Condo,Condo,5,161000.0,0.4623731416
Willington,2008.0,Single Family,Single Family,41,225900.0,0.8004926831463416
Willington,2008.0,Two Family,Two Family,1,225000.0,0.5488
Willington,2009.0,Condo,Condo,2,141150.0,0.69274405
