Town,Year,PropertyType,NumSales,MedianSale,AvgSalesRatio
Portland,2011.0,Two Family,2,189937.5,0.8516161215
Portland,2011.0,nan,15,110000.0,1.1779314194666668
Portland,2012.0,Condo,14,162500.0,0.7764021575714286
Portland,2012.0,Four Family,1,111850.0,1.4
Portland,2012.0,Single Family,92,215000.0,0.8523947656413043
Portland,2012.0,Three Family,3,17500.0,6.167105263
Portland,2012.0,Two Family,3,158000.0,0.9726807313333333
Portland,2012.0,nan,20,120000.0,0.9330099858
Portland,2013.0,Condo,22,205000.0,0.7567659551818182
Portland,2013.0,Single Family,115,224250.0,0.9235041999403153
Portland,2013.0,Three Family,1,170000.0,0.989058824
Portland,2013.0,Two Family,2,178500.0,0.7798962715
Portland,2013.0,nan,13,67730.25,2.4434188184166667
Portland,2014.0,Condo,23,189125.0,0.7174426007041667
Portland,2014.0,Four Family,2,243500.0,0.743748523
Portland,2014.0,Single Family,114,214000.0,0.963525521834359
Portland,2014.0,Three Family,1,247500.0,0.757414141
Portland,2014.0,Two Family,2,140000.0,0.9518249999999999
Portland,2014.0,nan,13,103750.0,1.2084807814874998
Portland,2015.0,Condo,19,172500.0,0.8246889230526315
Portland,2015.0,Four Family,2,273500.0,0.7272041890000001
Portland,2015.0,Single Family,128,199950.0,0.8592645052578125
Portland,2015.0,Three Family,1,275000.0,0.716545455
Portland,2015.0,Two Family,4,179500.0,1.168032234
Portland,2015.0,nan,17,93000.0,1.266880256764706
Portland,2016.0,Condo,20,192250.0,0.72544750715
Portland,2016.0,Four Family,1,450000.0,0.407088889
Portland,2016.0,Single Family,126,217000.0,0.8924234672857143
Portland,2016.0,Three Family,1,175000.0,1.032
Portland,2016.0,Two Family,11,200000.0,1.0372809627272728
Portland,2016.0,nan,28,360354.75,0.9183924873076924
Portland,2017.0,Condo,16,187500.0,0.7037276565625
Portland,2017.0,Four Family,2,195950.0,1.2587261404999999
Portland,2017.0,Single Family,127,237000.0,0.8116635568740157
Portland,2017.0,Three Family,1,99750.0,1.70877193
Portland,2017.0,Two Family,6,130500.0,1.0575980285
Portland,2017.0,nan,30,23013.0,0.7403292017333334
Portland,2018.0,Condo,22,155250.0,0.732526115775
Portland,2018.0,Four Family,1,350000.0,0.6726
Portland,2018.0,Single Family,138,209762.5,0.7660673803359375
Portland,2018.0,Three Family,1,87000.0,1.1167
Portland,2018.0,Two Family,8,193500.0,0.7451387582142857
Portland,2018.0,nan,26,150000.0,0.9943646666599999
Portland,2019.0,Condo,20,199750.0,0.7151284385707071
Portland,2019.0,Single Family,147,239000.0,0.9746743945674603
Portland,2019.0,Two Family,8,179000.0,0.9335916215833333
Portland,2019.0,nan,19,158233.5,1.0161262763333334
Portland,2020.0,Condo,14,210950.0,1.4141142857142857
Portland,2020.0,Residential,53,237000.0,0.6638585864528302
Portland,2020.0,Single Family,101,245000.0,0.743118811881188
Portland,2020.0,Three Family,1,279000.0,0.5281
Portland,2020.0,Two Family,3,220000.0,0.6174
Portland,2020.0,Vacant Land,7,105000.0,0.438455102
Portland,2020.0,nan,18,81460.0,0.5320389950588236
Portland,2021.0,Commercial,14,327000.0,0.8933785714285715
Portland,2021.0,Industrial,2,2500000.0,0.17615
Portland,2021.0,Residential,211,261000.0,0.6625135136824644
Portland,2021.0,Vacant Land,18,90000.0,0.6532409090555555
Portland,2022.0,Commercial,11,562500.0,0.645077125
Portland,2022.0,Industrial,5,1600000.0,0.37454
Portland,2022.0,Residential,176,292875.0,0.6552696926542716
Portland,2022.0,Vacant Land,12,65000.0,0.8907510101111111
Portland,2023.0,Commercial,8,537500.0,0.6358625
Portland,2023.0,Residential,131,295000.0,0.6599160305343511
Portland,2023.0,Vacant Land,19,80000.0,0.9632
Portland,2024.0,Commercial,8,740637.5,0.41412499999999997
Portland,2024.0,Residential,94,345000.0,0.642181914893617
Portland,2024.0,Vacant Land,25,134000.0,0.404064
Preston,2001.0,nan,23,120000.0,1.8509679126956522
Preston,2002.0,nan,85,100000.0,8.574090584588234
Preston,2003.0,nan,12,50750.0,29.635884183363636
Preston,2004.0,nan,160,162750.0,13.035801055046052
Preston,2005.0,nan,130,181500.0,4.332680608807692
Preston,2006.0,Single Family,23,237750.0,0.5203221624285714
Preston,2006.0,nan,84,151000.0,1.9178110321543211
Preston,2007.0,Single Family,54,280000.0,0.5027252425819548
Preston,2007.0,nan,22,131500.0,10.03063772600893
Preston,2008.0,Single Family,12,184671.0,1.2961953680833334
Preston,2008.0,nan,3,110000.0,20.283916652
Preston,2009.0,Condo,1,135000.0,0.765185185
Preston,2009.0,Single Family,48,207950.0,2.5050810343958334
Preston,2009.0,Three Family,1,187727.0,1.682230047
Preston,2009.0,nan,12,58000.0,5.5134350242500005
Preston,2010.0,Single Family,66,222500.0,1.0990676569393938
Preston,2010.0,nan,18,86250.0,7.218438769888889
Preston,2011.0,Single Family,39,179900.0,1.327154648
Preston,2011.0,nan,15,55000.0,2.3076384570666666
Preston,2012.0,Single Family,27,226000.0,1.0162543164074074
Preston,2012.0,nan,6,61500.0,3.439332811
Preston,2013.0,Single Family,17,207500.0,1.0699618280588237
Preston,2013.0,nan,4,65500.0,8.647589272833333
Preston,2014.0,Single Family,49,203250.0,0.8975271863500001
Preston,2014.0,nan,24,63500.0,13.528303472289917
Preston,2015.0,Condo,1,40000.0,63.2425
Preston,2015.0,Single Family,87,183000.0,1.0798940792873564
Preston,2015.0,nan,19,57000.0,7.082933565842106
Preston,2016.0,Condo,1,45502.0,2.043866204
Preston,2016.0,Single Family,81,210000.0,0.8807433815185186
Preston,2016.0,nan,24,55000.0,42.98413784445833
Preston,2017.0,Condo,1,226000.0,0.740265487
Preston,2017.0,Single Family,60,207111.0,0.8842292468499999
Preston,2017.0,nan,14,58250.0,20.272385862642857
Preston,2018.0,Single Family,26,242240.0,0.7590892156862745
Preston,2018.0,nan,8,141500.0,7.699139215666667
Preston,2019.0,Single Family,68,231000.0,0.7686665128928571
Preston,2019.0,nan,30,56000.0,18.07993393665158
Preston,2020.0,Commercial,6,49950.0,56.46942114499999
Preston,2020.0,Residential,36,255000.0,0.6565443072777778
Preston,2020.0,Single Family,58,287500.0,0.8105630684655173
Preston,2020.0,Vacant Land,4,66500.0,1.1784
Preston,2020.0,nan,28,50000.0,32.31226163214286
Preston,2021.0,Commercial,16,48000.0,52.0673375
Preston,2021.0,Industrial,1,460000.0,0.416
Preston,2021.0,Residential,96,267000.0,0.7011059774479166
Preston,2021.0,Vacant Land,27,80000.0,0.7616760392592593
Preston,2022.0,Commercial,10,50000.0,57.150710000000004
Preston,2022.0,Residential,76,267500.0,0.7670496045921052
Preston,2022.0,Vacant Land,18,101300.0,0.7277938957222223
Preston,2023.0,Commercial,1,447500.0,1.4008
Preston,2023.0,Residential,14,345000.0,0.68225
Preston,2023.0,Vacant Land,3,45000.0,1.3493666666666666
Preston,2024.0,Commercial,1,180000.0,0.4165
Preston,2024.0,Residential,40,300000.0,0.7117975
Preston,2024.0,Vacant Land,8,126175.0,0.6635625
Prospect,2001.0,nan,40,195000.0,0.515087719675
Prospect,2002.0,nan,182,195000.0,0.6059011423901098
Prospect,2003.0,nan,156,184200.0,0.9228299469244603
Prospect,2004.0,nan,177,202625.0,0.7081796093938492
Prospect,2005.0,nan,120,253950.0,0.9279803803416667
Prospect,2006.0,Condo,1,329900.0,0.595362231
Prospect,2006.0,Single Family,33,286750.0,0.6332780345714286
Prospect,2006.0,nan,6,300000.0,0.40610514333333336
Prospect,2007.0,Condo,5,287875.0,0.609282178375
Prospect,2007.0,Single Family,120,262250.0,1.6892001222159565
Prospect,2007.0,nan,22,300000.0,2.006506331410257
Prospect,2008.0,Condo,40,342756.0,2.0864172216142856
Prospect,2008.0,Single Family,91,250643.75,0.7724669803049382
Prospect,2008.0,nan,11,493750.0,0.6506033514444445
Prospect,2009.0,Condo,41,339197.0,0.509661651625
Prospect,2009.0,Single Family,91,245000.0,0.8479958441648352
Prospect,2009.0,nan,12,181000.0,0.4613765046666667
Prospect,2010.0,Condo,30,334117.0,0.35492663069999997
Prospect,2010.0,Single Family,88,253000.0,0.7677778399318181
Prospect,2010.0,nan,11,160000.0,0.7004234331818182
Prospect,2011.0,Condo,29,359100.0,0.2633244597931034
Prospect,2011.0,Single Family,54,225000.0,0.9244116896666666
Prospect,2011.0,nan,6,281000.0,0.5636185728333333
Prospect,2012.0,Condo,8,338665.0,0.613371690125
Prospect,2012.0,Single Family,27,245000.0,1.0800113846666666
Prospect,2012.0,nan,2,120000.0,0.7079578945
Prospect,2013.0,Condo,21,349349.0,0.5473404824779411
Prospect,2013.0,Single Family,93,159269.0,0.7051643701222222
Prospect,2013.0,nan,8,284950.0,0.904475531625
Prospect,2014.0,Condo,23,341866.0,0.4737064509961538
Prospect,2014.0,Single Family,91,205375.0,0.82653084705
Prospect,2014.0,nan,10,240000.0,0.8557060552777779
Prospect,2015.0,Condo,14,371179.5,0.6947577367692308
Prospect,2015.0,Single Family,106,251000.0,0.734927477754717
Prospect,2015.0,nan,3,510000.0,55.674889601666656
Prospect,2016.0,Condo,8,319500.0,0.59168344475
Prospect,2016.0,Single Family,33,235000.0,0.8239330759090908
Prospect,2017.0,Condo,49,318000.0,0.5525002501428571
Prospect,2017.0,Single Family,126,248500.0,0.805270321484127
Prospect,2017.0,nan,9,140000.0,1.1306808817777778
Prospect,2018.0,Condo,41,339157.0,0.6043733271410257
Prospect,2018.0,Single Family,148,212125.0,0.8079855377913043
Prospect,2018.0,Two Family,1,324000.0,0.488271605
Prospect,2018.0,nan,9,175000.0,0.595010327888889
Prospect,2019.0,Condo,41,348281.0,0.4741124740820106
Prospect,2019.0,Single Family,153,269250.0,0.9645518480265733
Prospect,2019.0,nan,9,3848968.75,0.5838860969285714
Prospect,2020.0,Condo,32,325302.0,0.520490625
Prospect,2020.0,Single Family,98,249000.0,0.8484600509081632
Prospect,2020.0,nan,11,219900.0,0.6877090909090909
Prospect,2021.0,Residential,49,270000.0,0.5667647171224489
Prospect,2021.0,Vacant Land,2,104950.0,0.7757853805
Prospect,2022.0,Commercial,3,400000.0,3.0131333333333337
Prospect,2022.0,Industrial,2,905000.0,1.5243013065
Prospect,2022.0,Residential,151,311000.0,0.590287270705665
Prospect,2022.0,Vacant Land,12,71500.0,1.6907449495
Prospect,2023.0,Commercial,1,14400000.0,0.6651
Prospect,2023.0,Industrial,3,1450000.0,0.6594666666666666
Prospect,2023.0,Residential,109,359900.0,0.5554761467889908
Prospect,2023.0,Vacant Land,10,102500.0,0.6306
Prospect,2024.0,Commercial,2,350000.0,0.3545
Prospect,2024.0,Industrial,1,650000.0,0.3674
Prospect,2024.0,Residential,57,400000.0,0.4650157894736842
Prospect,2024.0,Vacant Land,6,90000.0,5.42575
Putnam,2001.0,nan,60,108950.0,0.8097598846666667
Putnam,2002.0,nan,234,112500.0,0.7207009757692308
Putnam,2003.0,nan,164,135000.0,0.590994109847561
Putnam,2004.0,nan,97,142000.0,1.06159023185567
Putnam,2005.0,nan,308,200536.25,0.3934628210197368
Putnam,2006.0,Condo,19,221750.0,0.4042137846923077
Putnam,2006.0,Four Family,1,219300.0,0.419516644
Putnam,2006.0,Single Family,30,188000.0,1.01667137735
Putnam,2006.0,Three Family,1,236800.0,0.370777027
Putnam,2006.0,Two Family,4,152975.0,0.54244223025
Putnam,2006.0,nan,147,160000.0,208.99144980978159
Putnam,2007.0,Condo,42,191500.0,0.544437618952381
Putnam,2007.0,Four Family,2,260000.0,0.4552534225
Putnam,2007.0,Single Family,86,196250.0,0.5099439377290724
Putnam,2007.0,Three Family,8,218000.0,0.43763348975
Putnam,2007.0,Two Family,14,181175.0,0.47489332485714286
Putnam,2007.0,nan,29,182475.0,0.44841881411057694
Putnam,2008.0,Condo,21,161000.0,0.48270911898245616
Putnam,2008.0,Four Family,1,53000.0,1.739622642
Putnam,2008.0,Single Family,54,193197.25,0.5526388458869047
Putnam,2008.0,Three Family,5,143750.0,0.66392856775
Putnam,2008.0,Two Family,5,155000.0,0.6752260760000001
Putnam,2008.0,nan,17,95000.0,0.6268417808437501
Putnam,2009.0,Condo,8,175000.0,0.7836724745
Putnam,2009.0,Single Family,22,171500.0,0.9140895281363637
Putnam,2009.0,Two Family,5,155000.0,0.889897493
Putnam,2009.0,nan,9,105000.0,0.7496378968888888
Putnam,2010.0,Condo,16,148500.0,0.899107942375
Putnam,2010.0,Four Family,2,116500.0,1.2794371585
Putnam,2010.0,Single Family,71,145000.0,0.9343030665070423
Putnam,2010.0,Three Family,7,71500.0,1.6457462625714285
Putnam,2010.0,Two Family,10,127000.0,1.1784677168
Putnam,2010.0,nan,19,85950.0,0.8604764998888889
Putnam,2011.0,Condo,20,172900.0,1.04004353815
Putnam,2011.0,Four Family,1,195000.0,0.808205128
Putnam,2011.0,Single Family,70,187875.0,0.9017141349558824
Putnam,2011.0,Three Family,4,97500.0,1.30026718075
Putnam,2011.0,Two Family,11,82000.0,1.3146456465454543
Putnam,2011.0,nan,21,157000.0,1.1634048155238095
Putnam,2012.0,Condo,14,151000.0,1.1932647456428571
Putnam,2012.0,Four Family,5,107000.0,1.2357074892
Putnam,2012.0,Single Family,75,129000.0,1.2374505094
Putnam,2012.0,Three Family,2,76250.0,1.9064821145
Putnam,2012.0,Two Family,14,63750.0,1.5407959471428572
Putnam,2012.0,nan,22,121350.0,3.041489012318182
Putnam,2013.0,Condo,19,157500.0,0.9380888432105262
Putnam,2013.0,Four Family,3,81000.0,1.8499905936666667
Putnam,2013.0,Single Family,84,173485.0,0.9750102906234568
Putnam,2013.0,Three Family,4,128750.0,1.16676835075
Putnam,2013.0,Two Family,7,105000.0,1.344030399857143
Putnam,2013.0,nan,20,86500.0,0.8683442007105263
Putnam,2014.0,Condo,21,175250.0,1.028242351
Putnam,2014.0,Four Family,2,127500.0,1.4008571425
Putnam,2014.0,Single Family,68,161000.0,1.053435800686603
Putnam,2014.0,Three Family,4,106000.0,1.78583250425
Putnam,2014.0,Two Family,4,120000.0,1.157070513
Putnam,2014.0,nan,17,135000.0,0.9608185419878787
Putnam,2015.0,Condo,8,167250.0,0.7572337541249999
Putnam,2015.0,Four Family,1,140000.0,0.900714286
Putnam,2015.0,Single Family,27,132500.0,0.809228243037037
Putnam,2015.0,Three Family,1,130000.0,0.749230769
Putnam,2015.0,Two Family,4,35250.0,2.20413290875
Putnam,2015.0,nan,5,65000.0,1.6138519762
Putnam,2016.0,Condo,32,168750.0,0.6953439873125
Putnam,2016.0,Four Family,6,90149.5,1.5059873714999998
Putnam,2016.0,Single Family,123,145000.0,0.9328884553739838
Putnam,2016.0,Three Family,2,97500.0,1.169304813
Putnam,2016.0,Two Family,22,72000.0,1.7406705245454546
Putnam,2016.0,nan,22,126250.0,1.1736757142727272
Putnam,2017.0,Condo,47,179900.0,0.6577636988297872
Putnam,2017.0,Four Family,2,87950.0,1.6555201325
Putnam,2017.0,Single Family,127,150000.0,1.0016540811102363
Putnam,2017.0,Three Family,8,150000.0,1.1193142578750002
Putnam,2017.0,Two Family,22,86000.0,1.3793867565
Putnam,2017.0,nan,32,62500.0,1.376387458625
Putnam,2018.0,Condo,37,197500.0,0.6067803906666667
Putnam,2018.0,Four Family,4,162450.0,0.9909994424999999
Putnam,2018.0,Single Family,112,194375.0,0.8226055790961538
Putnam,2018.0,Three Family,6,95000.0,1.25185
Putnam,2018.0,Two Family,22,101400.0,1.1773761835454546
Putnam,2018.0,nan,46,70500.0,0.9133769943968254
Putnam,2019.0,Condo,26,179350.0,0.5443647304930556
Putnam,2019.0,Four Family,2,194712.5,0.6341577135
Putnam,2019.0,Single Family,96,172500.0,1.1414644412180954
Putnam,2019.0,Three Family,6,168450.0,0.71137916675
Putnam,2019.0,Two Family,12,143500.0,0.6772678546666666
Putnam,2019.0,nan,17,35700.0,1.2073645829
Putnam,2020.0,Commercial,7,500000.0,0.7047809524285714
Putnam,2020.0,Industrial,2,517500.0,0.54125
Putnam,2020.0,Residential,67,225000.0,0.6196377008059701
Putnam,2020.0,Vacant Land,6,2160281.0,0.14795
Putnam,2021.0,Apartments,6,297500.0,0.540829267
Putnam,2021.0,Commercial,11,350000.0,0.6686052341818182
Putnam,2021.0,Industrial,3,1175000.0,0.6057064843333334
Putnam,2021.0,Residential,212,228450.0,0.5826951249433963
Putnam,2021.0,Vacant Land,23,90000.0,0.5259007803478262
Putnam,2022.0,Apartments,4,412159.0,0.51894148925
Putnam,2022.0,Commercial,20,330000.0,0.7044944722857143
Putnam,2022.0,Residential,182,257500.0,0.5417055204084507
Putnam,2022.0,Vacant Land,18,146294.25,0.44368222164285714
Putnam,2023.0,Apartments,7,490000.0,0.3554142857142857
Putnam,2023.0,Commercial,24,247500.0,0.6831125
Putnam,2023.0,Industrial,1,1100000.0,0.532
Putnam,2023.0,Residential,239,280000.0,0.5004326359832636
Putnam,2023.0,Vacant Land,23,90000.0,0.693313043478261
Putnam,2024.0,Apartments,1,270000.0,0.5877
Putnam,2024.0,Commercial,1,315000.0,0.4784
Putnam,2024.0,Industrial,2,1000000.0,0.46135
Putnam,2024.0,Residential,19,325000.0,0.45528947368421047
Putnam,2024.0,Vacant Land,1,45000.0,0.7377
Redding,2001.0,nan,34,556750.0,0.7724666969117646
Redding,2002.0,nan,213,480000.0,0.5592136403192488
Redding,2003.0,nan,23,603750.0,0.6834317003690475
Redding,2004.0,nan,228,670799.0,0.5090657864795455
Redding,2005.0,nan,196,665000.0,1.3438725437959183
Redding,2006.0,Single Family,18,712500.0,0.5380911378923077
Redding,2006.0,nan,122,996750.0,1.0368596076874999
Redding,2007.0,Condo,4,682500.0,0.6146141538333334
Redding,2007.0,Single Family,83,734950.0,0.741853931513174
Redding,2007.0,Three Family,1,3600000.0,0.371719444
Redding,2007.0,Two Family,17,596250.0,0.5838722925166666
Redding,2007.0,nan,8,307555.0,0.5016815483333333
Redding,2008.0,Single Family,17,470000.0,2.0590075199999998
Redding,2008.0,nan,4,415000.0,0.73116865175
Redding,2009.0,Condo,2,625000.0,0.784367182
Redding,2009.0,Single Family,75,560000.0,1.4336652772133334
Redding,2009.0,Two Family,3,420000.0,0.8662121986666667
Redding,2009.0,nan,10,286100.0,4.4821928642
Redding,2010.0,Condo,1,216000.0,1.010648148
Redding,2010.0,Single Family,91,579900.0,0.9988194181648351
Redding,2010.0,Two Family,1,350000.0,0.876
Redding,2010.0,nan,6,235833.0,1.2511928173333333
Redding,2011.0,Condo,2,561500.0,1.1567304025
Redding,2011.0,Single Family,89,572500.0,1.4038416944157304
Redding,2011.0,nan,8,278250.0,1.388146506875
Redding,2012.0,Condo,7,465000.0,1.020425718
Redding,2012.0,Single Family,66,555000.0,1.1817336700909091
Redding,2012.0,nan,6,137000.0,1.810073226
Redding,2013.0,Single Family,25,536000.0,1.402289258469697
Redding,2013.0,nan,5,171320.0,2.8754401354
Redding,2014.0,Condo,3,502000.0,0.6557399053333334
Redding,2014.0,Four Family,1,404000.0,0.845792079
Redding,2014.0,Single Family,98,548500.0,0.8931554180573771
Redding,2014.0,nan,8,279250.0,1.2343919843333333
Redding,2015.0,Condo,1,50000.0,4.498
Redding,2015.0,Single Family,132,532500.0,0.7594934373257576
Redding,2015.0,nan,9,270000.0,0.6254124012222222
Redding,2016.0,Condo,3,260000.0,0.537757013
Redding,2016.0,Single Family,143,530000.0,0.8049379652867132
Redding,2016.0,Three Family,1,410000.0,0.869268293
Redding,2016.0,Two Family,2,407500.0,0.599884071
Redding,2016.0,nan,9,200000.0,1.223946868222222
Redding,2017.0,Condo,4,431500.0,0.5903326157500001
Redding,2017.0,Single Family,116,490000.0,0.7965915051379311
Redding,2017.0,nan,7,132000.0,1.7452508928571429
Redding,2018.0,Condo,2,483500.0,0.80915
Redding,2018.0,Single Family,37,531250.0,0.8170094979218749
Redding,2019.0,Condo,4,400000.0,0.71135
Redding,2019.0,Single Family,135,513625.0,2.38199638714947
Redding,2019.0,nan,3,120593.75,0.926975
Redding,2020.0,Condo,6,394052.0,0.5641166666666666
Redding,2020.0,Residential,74,640000.0,0.6893804448783784
Redding,2020.0,Single Family,153,550000.0,0.7981234802287581
Redding,2020.0,Two Family,3,543000.0,0.6242873886666667
Redding,2020.0,Vacant Land,4,173410.0,0.821875
Redding,2020.0,nan,6,99500.0,1.51354722225
Redding,2021.0,Commercial,3,695000.0,1.2759666666666665
Redding,2021.0,Residential,244,642500.0,0.678320482942623
Redding,2021.0,Vacant Land,17,240000.0,0.7977156752352942
Redding,2022.0,Commercial,3,900000.0,1.0683037036666667
Redding,2022.0,Residential,134,722500.0,0.5593234766567163
Redding,2022.0,Vacant Land,10,364400.0,0.4070016559
Redding,2023.0,Residential,32,798000.0,1.56838125
Redding,2023.0,Vacant Land,5,460000.0,0.42313999999999996
Redding,2024.0,Commercial,2,449500.0,0.81695
Redding,2024.0,Residential,89,869000.0,0.5871494382022472
Redding,2024.0,Vacant Land,6,228500.0,0.7708166666666667
Ridgefield,2001.0,nan,129,445000.0,1.333070378511628
Ridgefield,2002.0,nan,575,530000.0,1.3964527918382608
Ridgefield,2003.0,nan,65,561225.0,0.9674543046166666
Ridgefield,2004.0,nan,706,628500.0,0.5899130173506271
Ridgefield,2005.0,nan,594,743250.0,0.4918699524089376
Ridgefield,2006.0,Single Family,104,683750.0,1.353937798149245
Ridgefield,2006.0,nan,387,520250.0,0.6224838884481865
Ridgefield,2007.0,Condo,4,271875.0,0.46254032825
Ridgefield,2007.0,Single Family,403,727833.75,1.2872880211231088
Ridgefield,2007.0,nan,6,512750.0,0.3587584961
Ridgefield,2008.0,Condo,13,315000.0,0.8831698225384615
Ridgefield,2008.0,Single Family,43,680000.0,3.849407801395349
Ridgefield,2008.0,nan,4,1788500.0,1.12699174575
Ridgefield,2009.0,Condo,53,293500.0,1.6228055399433963
Ridgefield,2009.0,Single Family,253,645000.0,0.8626638032687748
